time,count_rate
121948308.99011,0.0
121948328.99011,0.11025999999999976
121948348.99011,0.0
121948368.99011,0.22051999999999952
121948388.99011,0.11025999999999976
121948408.99011,0.0
121948428.99011,0.22051999999999952
121948448.99011,0.16538999999999962
121948468.99011,0.33077999999999924
121948488.99011,0.44103999999999904
121948508.99011,0.11025999999999976
121948528.99011,0.16538999999999962
121948548.99011,0.22051999999999952
121948568.99011,0.16538999999999962
121948588.99011,0.11025999999999976
121948608.99011,0.11025999999999976
121948628.99011,0.11025999999999976
121948648.99011,0.05512999999999988
121948668.99011,0.05512999999999988
121948688.99011,0.11025999999999976
121948708.99011,0.0
121948728.99011,0.22051999999999952
121948748.99011,0.0
121948768.99011,0.2756499999999994
121948788.99011,0.38590999999999914
121948808.99011,0.22051999999999952
121948828.99011,0.22051999999999952
121948848.99011,0.2756499999999994
121948868.99011,0.38590999999999914
121948888.99011,0.16538999999999962
121948908.99011,0.16538999999999962
121948928.99011,0.11025999999999976
121948948.99011,0.0
121948968.99011,0.11025999999999976
121948988.99011,0.0
121949008.99011,0.16538999999999962
121949028.99011,0.0
121949048.99011,0.05512999999999988
121949068.99011,0.22051999999999952
121949088.99011,0.0
121949108.99011,0.2756499999999994
121949128.99011,0.44103999999999904
121949148.99011,0.38590999999999914
121949168.99011,0.22051999999999952
121949188.99011,0.2756499999999994
121949208.99011,0.22051999999999952
121949228.99011,0.11025999999999976
121949248.99011,0.0
121949268.99011,0.16538999999999962
121949288.99011,0.22051999999999952
121949308.99011,0.11025999999999976
121949328.99011,0.11025999999999976
121949348.99011,0.11025999999999976
121949368.99011,0.11025999999999976
121949388.99011,0.0
121949408.99011,0.0
121949428.99011,0.11025999999999976
121949448.99011,0.2756499999999994
121949468.99011,0.6064299999999987
121949488.99011,0.16538999999999962
121949508.99011,0.2756499999999994
121949528.99011,0.05512999999999988
121949548.99011,0.16538999999999962
121949568.99011,0.05512999999999988
121949588.99011,0.05512999999999988
121949608.99011,0.11025999999999976
121949628.99011,0.11025999999999976
121949648.99011,0.22051999999999952
121949668.99011,0.05512999999999988
121949688.99011,0.16538999999999962
121949708.99011,0.05512999999999988
121949728.99011,0.0
121949748.99011,0.33077999999999924
121949768.99011,0.38590999999999914
121949788.99011,0.16538999999999962
121949808.99011,0.38590999999999914
121949828.99011,0.16538999999999962
121949848.99011,0.11025999999999976
121949868.99011,0.22051999999999952
121949888.99011,0.2756499999999994
121949908.99011,0.0
121949928.99011,0.16538999999999962
121949948.99011,0.05512999999999988
121949968.99011,0.0
121949988.99011,0.16538999999999962
121950008.99011,0.05512999999999988
121950028.99011,0.22051999999999952
121950048.99011,0.05512999999999988
121950068.99011,0.22051999999999952
121950088.99011,0.33077999999999924
121950108.99011,0.16538999999999962
121950128.99011,0.05512999999999988
121950148.99011,0.16538999999999962
121950168.99011,0.16538999999999962
121950188.99011,0.2756499999999994
121950208.99011,0.16538999999999962
121950228.99011,0.11025999999999976
121950248.99011,0.11025999999999976
121950268.99011,0.16538999999999962
121950288.99011,0.05512999999999988
121950308.99011,0.05512999999999988
121950328.99011,0.05512999999999988
121950348.99011,0.05512999999999988
121950368.99011,0.2756499999999994
121950388.99011,0.44103999999999904
121950408.99011,0.22051999999999952
121950428.99011,0.22051999999999952
121950448.99011,0.11025999999999976
121950468.99011,0.22051999999999952
121950488.99011,0.16538999999999962
121950508.99011,0.22051999999999952
121950528.99011,0.05512999999999988
121950548.99011,0.05512999999999988
121950568.99011,0.05512999999999988
121950588.99011,0.0
121950608.99011,0.16538999999999962
121950628.99011,0.0
121950648.99011,0.05512999999999988
121950668.99011,0.0
121950688.99011,0.05512999999999988
121950708.99011,0.7718199999999983
121950728.99011,0.44103999999999904
121950748.99011,0.4961699999999989
121950768.99011,0.05512999999999988
121950788.99011,0.33077999999999924
121950808.99011,0.22051999999999952
121950828.99011,0.16538999999999962
121950848.99011,0.11025999999999976
121950868.99011,0.11025999999999976
121950888.99011,0.0
121950908.99011,0.16538999999999962
121950928.99011,0.11025999999999976
121950948.99011,0.0
121950968.99011,0.0
121950988.99011,0.16538999999999962
121951008.99011,0.11025999999999976
121951028.99011,0.2756499999999994
121951048.99011,0.2756499999999994
121951068.99011,0.22051999999999952
121951088.99011,0.2756499999999994
121951108.99011,0.2756499999999994
121951128.99011,0.16538999999999962
121951148.99011,0.16538999999999962
121951168.99011,0.22051999999999952
121951188.99011,0.16538999999999962
121951208.99011,0.05512999999999988
121951228.99011,0.0
121951248.99011,0.0
121951268.99011,0.05512999999999988
121951288.99011,0.05512999999999988
121951308.99011,0.16538999999999962
121951328.99011,0.11025999999999976
121951348.99011,0.16538999999999962
121951368.99011,0.16538999999999962
121951388.99011,0.11025999999999976
121951408.99011,0.11025999999999976
121951428.99011,0.22051999999999952
121951448.99011,0.22051999999999952
121951468.99011,0.11025999999999976
121951488.99011,0.22051999999999952
121951508.99011,0.05512999999999988
121951528.99011,0.0
121951548.99011,0.05512999999999988
121951568.99011,0.05512999999999988
121951588.99011,0.0
121951608.99011,0.05512999999999988
121951628.99011,0.0
121951648.99011,0.11025999999999976
121951668.99011,0.2756499999999994
121951688.99011,0.4961699999999989
121951708.99011,0.33077999999999924
121951728.99011,0.16538999999999962
121951748.99011,0.2756499999999994
121951768.99011,0.22051999999999952
121951788.99011,0.11025999999999976
121951808.99011,0.0
121951828.99011,0.05512999999999988
121951848.99011,0.11025999999999976
121951868.99011,0.05512999999999988
121951888.99011,0.05512999999999988
121951908.99011,0.22051999999999952
121951928.99011,0.11025999999999976
121951948.99011,0.05512999999999988
121951968.99011,0.05512999999999988
121951988.99011,0.2756499999999994
121952008.99011,0.33077999999999924
121952028.99011,0.05512999999999988
121952048.99011,0.38590999999999914
121952068.99011,0.33077999999999924
121952088.99011,0.16538999999999962
121952108.99011,0.22051999999999952
121952128.99011,0.16538999999999962
121952148.99011,0.0
121952168.99011,0.0
121952188.99011,0.05512999999999988
121952208.99011,0.0
121952228.99011,0.05512999999999988
121952248.99011,0.0
121952268.99011,0.11025999999999976
121952288.99011,0.11025999999999976
121952308.99011,0.16538999999999962
121952328.99011,0.33077999999999924
121952348.99011,0.2756499999999994
121952368.99011,0.2756499999999994
121952388.99011,0.2756499999999994
121952408.99011,0.16538999999999962
121952428.99011,0.22051999999999952
121952448.99011,0.22051999999999952
121952468.99011,0.0
121952488.99011,0.0
121952508.99011,0.05512999999999988
121952528.99011,0.0
121952548.99011,0.05512999999999988
121952568.99011,0.11025999999999976
121952588.99011,0.05512999999999988
121952608.99011,0.11025999999999976
121952628.99011,0.22051999999999952
121952648.99011,0.38590999999999914
121952668.99011,0.38590999999999914
121952688.99011,0.44103999999999904
121952708.99011,0.4961699999999989
121952728.99011,0.2756499999999994
121952748.99011,0.22051999999999952
121952768.99011,0.11025999999999976
121952788.99011,0.0
121952808.99011,0.0
121952828.99011,0.05512999999999988
121952848.99011,0.05512999999999988
121952868.99011,0.0
121952888.99011,0.0
121952908.99011,0.0
121952928.99011,0.0
121952948.99011,0.11025999999999976
121952968.99011,0.22051999999999952
121952988.99011,0.38590999999999914
121953008.99011,0.05512999999999988
121953028.99011,0.2756499999999994
121953048.99011,0.33077999999999924
121953068.99011,0.22051999999999952
121953088.99011,0.22051999999999952
121953108.99011,0.0
121953128.99011,0.05512999999999988
121953148.99011,0.0
121953168.99011,0.0
121953188.99011,0.11025999999999976
121953208.99011,0.05512999999999988
121953228.99011,0.05512999999999988
121953248.99011,0.11025999999999976
121953268.99011,0.11025999999999976
121953288.99011,0.38590999999999914
121953308.99011,0.33077999999999924
121953328.99011,0.38590999999999914
121953348.99011,0.33077999999999924
121953368.99011,0.4961699999999989
121953388.99011,0.16538999999999962
121953408.99011,0.22051999999999952
121953428.99011,0.11025999999999976
121953448.99011,0.05512999999999988
121953468.99011,0.05512999999999988
121953488.99011,0.0
121953508.99011,0.16538999999999962
121953528.99011,0.05512999999999988
121953548.99011,0.05512999999999988
121953568.99011,0.05512999999999988
121953588.99011,0.05512999999999988
121953608.99011,0.33077999999999924
121953628.99011,0.38590999999999914
121953648.99011,0.22051999999999952
121953668.99011,0.22051999999999952
121953688.99011,0.16538999999999962
121953708.99011,0.16538999999999962
121953728.99011,0.05512999999999988
121953748.99011,0.05512999999999988
121953768.99011,0.0
121953788.99011,0.05512999999999988
121953808.99011,0.05512999999999988
121953828.99011,0.0
121953848.99011,0.0
121953868.99011,0.05512999999999988
121953888.99011,0.05512999999999988
121953908.99011,0.22051999999999952
121953928.99011,0.2756499999999994
121953948.99011,0.16538999999999962
121953968.99011,0.22051999999999952
121953988.99011,0.38590999999999914
121954008.99011,0.22051999999999952
121954028.99011,0.05512999999999988
121954048.99011,0.2756499999999994
121954068.99011,0.0
121954088.99011,0.05512999999999988
121954108.99011,0.0
121954128.99011,0.0
121954148.99011,0.0
121954168.99011,0.05512999999999988
121954188.99011,0.05512999999999988
121954208.99011,0.11025999999999976
121954228.99011,0.11025999999999976
121954248.99011,0.16538999999999962
121954268.99011,0.2756499999999994
121954288.99011,0.33077999999999924
121954308.99011,0.2756499999999994
121954328.99011,0.0
121954348.99011,0.05512999999999988
121954368.99011,0.2756499999999994
121954388.99011,0.2756499999999994
121954408.99011,0.05512999999999988
121954428.99011,0.16538999999999962
121954448.99011,0.0
121954468.99011,0.16538999999999962
121954488.99011,0.11025999999999976
121954508.99011,0.05512999999999988
121954528.99011,0.11025999999999976
121954548.99011,0.0
121954568.99011,0.11025999999999976
121954588.99011,0.2756499999999994
121954608.99011,0.44103999999999904
121954628.99011,0.22051999999999952
121954648.99011,0.22051999999999952
121954668.99011,0.11025999999999976
121954688.99011,0.0
121954708.99011,0.11025999999999976
121954728.99011,0.05512999999999988
121954748.99011,0.05512999999999988
121954768.99011,0.0
121954788.99011,0.05512999999999988
121954808.99011,0.11025999999999976
121954828.99011,0.0
121954848.99011,0.05512999999999988
121954868.99011,0.16538999999999962
121954888.99011,0.22051999999999952
121954908.99011,0.44103999999999904
121954928.99011,0.44103999999999904
121954948.99011,0.22051999999999952
121954968.99011,0.2756499999999994
121954988.99011,0.22051999999999952
121955008.99011,0.22051999999999952
121955028.99011,0.11025999999999976
121955048.99011,0.05512999999999988
121955068.99011,0.0
121955088.99011,0.05512999999999988
121955108.99011,0.05512999999999988
121955128.99011,0.11025999999999976
121955148.99011,0.05512999999999988
121955168.99011,0.11025999999999976
121955188.99011,0.11025999999999976
121955208.99011,0.16538999999999962
121955228.99011,0.5512999999999988
121955248.99011,0.11025999999999976
121955268.99011,0.2756499999999994
121955288.99011,0.2756499999999994
121955308.99011,0.2756499999999994
121955328.99011,0.33077999999999924
121955348.99011,0.16538999999999962
121955368.99011,0.0
121955388.99011,0.0
121955408.99011,0.05512999999999988
121955428.99011,0.05512999999999988
121955448.99011,0.0
121955468.99011,0.0
121955488.99011,0.05512999999999988
121955508.99011,0.05512999999999988
121955528.99011,0.05512999999999988
121955548.99011,0.22051999999999952
121955568.99011,0.33077999999999924
121955588.99011,0.44103999999999904
121955608.99011,0.11025999999999976
121955628.99011,0.22051999999999952
121955648.99011,0.22051999999999952
121955668.99011,0.11025999999999976
121955688.99011,0.05512999999999988
121955708.99011,0.05512999999999988
121955728.99011,0.22051999999999952
121955748.99011,0.16538999999999962
121955768.99011,0.0
121955788.99011,0.05512999999999988
121955808.99011,0.0
121955828.99011,0.16538999999999962
121955848.99011,0.05512999999999988
121955868.99011,0.38590999999999914
121955888.99011,0.16538999999999962
121955908.99011,0.05512999999999988
121955928.99011,0.38590999999999914
121955948.99011,0.22051999999999952
121955968.99011,0.05512999999999988
121955988.99011,0.0
121956008.99011,0.11025999999999976
121956028.99011,0.05512999999999988
121956048.99011,0.11025999999999976
121956068.99011,0.0
121956088.99011,0.0
121956108.99011,0.0
121956128.99011,0.05512999999999988
121956148.99011,0.05512999999999988
121956168.99011,0.05512999999999988
121956188.99011,0.2756499999999994
121956208.99011,0.22051999999999952
121956228.99011,0.22051999999999952
121956248.99011,0.0
121956268.99011,0.11025999999999976
121956288.99011,0.05512999999999988
121956308.99011,0.0
121956328.99011,0.22051999999999952
121956348.99011,0.0
121956368.99011,0.0
121956388.99011,0.05512999999999988
121956408.99011,0.0
121956428.99011,0.16538999999999962
121956448.99011,0.05512999999999988
121956468.99011,0.0
121956488.99011,0.11025999999999976
121956508.99011,0.33077999999999924
121956528.99011,0.2756499999999994
121956548.99011,0.33077999999999924
121956568.99011,0.22051999999999952
121956588.99011,0.11025999999999976
121956608.99011,0.11025999999999976
121956628.99011,0.11025999999999976
121956648.99011,0.11025999999999976
121956668.99011,0.05512999999999988
121956688.99011,0.05512999999999988
121956708.99011,0.0
121956728.99011,0.05512999999999988
121956748.99011,0.16538999999999962
121956768.99011,0.11025999999999976
121956788.99011,0.11025999999999976
121956808.99011,0.11025999999999976
121956828.99011,0.33077999999999924
121956848.99011,0.16538999999999962
121956868.99011,0.11025999999999976
121956888.99011,0.38590999999999914
121956908.99011,0.16538999999999962
121956928.99011,0.11025999999999976
121956948.99011,0.33077999999999924
121956968.99011,0.11025999999999976
121956988.99011,0.05512999999999988
121957008.99011,0.05512999999999988
121957028.99011,0.0
121957048.99011,0.05512999999999988
121957068.99011,0.05512999999999988
121957088.99011,0.05512999999999988
121957108.99011,0.11025999999999976
121957128.99011,0.2756499999999994
121957148.99011,0.16538999999999962
121957168.99011,0.22051999999999952
121957188.99011,0.22051999999999952
121957208.99011,0.38590999999999914
121957228.99011,0.11025999999999976
121957248.99011,0.2756499999999994
121957268.99011,0.16538999999999962
121957288.99011,0.16538999999999962
121957308.99011,0.05512999999999988
121957328.99011,0.0
121957348.99011,0.0
121957368.99011,0.16538999999999962
121957388.99011,0.11025999999999976
121957408.99011,0.22051999999999952
121957428.99011,0.0
121957448.99011,0.11025999999999976
121957468.99011,0.2756499999999994
121957488.99011,0.16538999999999962
121957508.99011,0.7718199999999983
121957528.99011,0.16538999999999962
121957548.99011,0.16538999999999962
121957568.99011,0.05512999999999988
121957588.99011,0.05512999999999988
121957608.99011,0.16538999999999962
121957628.99011,0.0
121957648.99011,0.05512999999999988
121957668.99011,0.05512999999999988
121957688.99011,0.05512999999999988
121957708.99011,0.0
121957728.99011,0.11025999999999976
121957748.99011,0.11025999999999976
121957768.99011,0.22051999999999952
121957788.99011,0.22051999999999952
121957808.99011,0.38590999999999914
121957828.99011,0.2756499999999994
121957848.99011,0.11025999999999976
121957868.99011,0.33077999999999924
121957888.99011,0.22051999999999952
121957908.99011,0.11025999999999976
121957928.99011,0.05512999999999988
121957948.99011,0.11025999999999976
121957968.99011,0.16538999999999962
121957988.99011,0.0
121958008.99011,0.0
121958028.99011,0.05512999999999988
121958048.99011,0.05512999999999988
121958068.99011,0.05512999999999988
121958088.99011,0.0
121958108.99011,0.2756499999999994
121958128.99011,0.22051999999999952
121958148.99011,0.11025999999999976
121958168.99011,0.44103999999999904
121958188.99011,0.33077999999999924
121958208.99011,0.11025999999999976
121958228.99011,0.11025999999999976
121958248.99011,0.05512999999999988
121958268.99011,0.22051999999999952
121958288.99011,0.05512999999999988
121958308.99011,0.11025999999999976
121958328.99011,0.11025999999999976
121958348.99011,0.0
121958368.99011,0.05512999999999988
121958388.99011,0.05512999999999988
121958408.99011,0.05512999999999988
121958428.99011,0.2756499999999994
121958448.99011,0.44103999999999904
121958468.99011,0.16538999999999962
121958488.99011,0.33077999999999924
121958508.99011,0.16538999999999962
121958528.99011,0.11025999999999976
121958548.99011,0.05512999999999988
121958568.99011,0.05512999999999988
121958588.99011,0.11025999999999976
121958608.99011,0.0
121958628.99011,0.0
121958648.99011,0.11025999999999976
121958668.99011,0.11025999999999976
121958688.99011,0.0
121958708.99011,0.11025999999999976
121958728.99011,0.0
121958748.99011,0.11025999999999976
121958768.99011,0.22051999999999952
121958788.99011,0.22051999999999952
121958808.99011,0.11025999999999976
121958828.99011,0.33077999999999924
121958848.99011,0.05512999999999988
121958868.99011,0.05512999999999988
121958888.99011,0.05512999999999988
121958908.99011,0.11025999999999976
121958928.99011,0.05512999999999988
121958948.99011,0.11025999999999976
121958968.99011,0.05512999999999988
121958988.99011,0.0
121959008.99011,0.0
121959028.99011,0.0
121959048.99011,0.11025999999999976
121959068.99011,0.11025999999999976
121959088.99011,0.38590999999999914
121959108.99011,0.33077999999999924
121959128.99011,0.44103999999999904
121959148.99011,0.11025999999999976
121959168.99011,0.16538999999999962
121959188.99011,0.11025999999999976
121959208.99011,0.11025999999999976
121959228.99011,0.05512999999999988
121959248.99011,0.05512999999999988
121959268.99011,0.11025999999999976
121959288.99011,0.05512999999999988
121959308.99011,0.05512999999999988
121959328.99011,0.05512999999999988
121959348.99011,0.05512999999999988
121959368.99011,0.05512999999999988
121959388.99011,0.16538999999999962
121959408.99011,0.16538999999999962
121959428.99011,0.11025999999999976
121959448.99011,0.22051999999999952
